"Any","Codi municipi","Municipi","Comarca","Població","Autocompostatge","Matèria orgànica","Poda i jardineria","Paper i cartró","Vidre","Envasos lleugers","Residus voluminosos + fusta","RAEE","Ferralla","Olis vegetals","Tèxtil","Runes","Residus en Petites Quantitats (RPQ)","Piles","Medicaments","Altres recollides selectives","Total Recollida Selectiva","R.S. / R.M. % total","Kg/hab/any recollida selectiva","Resta a Dipòsit","Resta a Incineració","Resta a Tractament Mecànic Biològic","Resta (sense desglossar)","Suma Fracció Resta","F.R. / R.M. %","Generació Residus Municipal Totals","Kg / hab / dia","Kg / hab / any"
"2000","82520","Barberà del Vallès","Vallès Occidental","25.484","0,00","398,70","34,93","306,00","222,00","80,34","0,69","0,00","0,00","0,00","0,00","0,00","0,00","2,04","1,20","403,38","1.449,28","12,53","56,87","0,00","0,00","0,00","10.119,33","10.119,33","87,47","11.568,61","1,24","453,96"
"2000","80193","Barcelona","Barcelonès","1.508.805","0,00","2.925,10","10.269,25","23.281,99","15.141,69","6.382,00","36.647,21","0,00","0,00","0,00","0,00","0,00","0,00","89,13","71,22","4.297,67","99.105,26","13,15","65,68","0,00","0,00","0,00","654.786,00","654.786,00","86,85","753.891,26","1,37","499,66"
"2000","250426","Baronia de Rialb, la","Noguera","251","0,00","0,00","0,00","1,62","1,60","0,56","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,23","4,03","10,03","16,04","0,00","0,00","0,00","36,10","36,10","89,97","40,13","0,44","159,86"
"2000","170160","Bàscara","Alt Empordà","770","0,00","0,00","0,00","5,15","18,30","4,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,15","0,04","0,00","27,70","6,66","35,97","0,00","0,00","0,00","388,20","388,20","93,34","415,90","1,48","540,13"
"2000","250447","Bassella","Alt Urgell","341","0,00","0,00","0,00","7,40","6,44","1,99","4,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","20,01","16,39","58,67","0,00","0,00","0,00","102,07","102,07","83,61","122,08","0,98","358,00"
"2000","430228","Batea","Terra Alta","1.985","0,00","0,00","0,00","9,26","22,76","0,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","0,00","32,69","4,44","16,47","0,00","0,00","0,00","702,88","702,88","95,56","735,58","1,02","370,57"
"2000","250450","Bausen","Val d'Aran","70","0,00","0,00","0,00","0,00","3,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,20","4,87","45,76","0,00","0,00","0,00","62,57","62,57","95,13","65,78","2,57","939,69"
"2000","80207","Begues","Baix Llobregat","3.105","0,00","0,00","0,00","96,00","66,00","23,00","103,72","0,00","0,00","0,00","0,00","0,00","0,00","0,25","0,15","0,00","289,12","10,71","93,11","0,00","0,00","0,00","2.411,00","2.411,00","89,29","2.700,12","2,38","869,60"
"2000","170139","Begur","Baix Empordà","3.039","0,00","0,00","0,00","159,39","125,92","35,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,14","0,00","321,21","6,28","105,70","0,00","0,00","0,00","4.795,08","4.795,08","93,72","5.116,29","4,61","1.683,55"
"2000","250463","Belianes","Urgell","558","0,00","0,00","0,00","4,63","8,80","1,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","14,89","6,87","26,69","0,00","0,00","0,00","201,87","201,87","93,13","216,77","1,06","388,47"
"2000","251706","Bellaguarda","Garrigues","366","0,00","0,00","0,01","3,01","3,41","1,21","0,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,08","8,36","5,60","22,83","0,00","0,00","0,00","140,84","140,84","94,40","149,20","1,12","407,64"
"2000","170182","Bellcaire d'Empordà","Baix Empordà","487","0,00","0,00","0,00","6,75","14,00","2,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","23,01","7,74","47,25","0,00","0,00","0,00","274,37","274,37","92,26","297,38","1,67","610,64"
"2000","250479","Bellcaire d'Urgell","Noguera","1.369","0,00","0,00","0,00","8,17","16,40","2,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,06","1,27","28,91","4,22","21,12","0,00","0,00","0,00","656,45","656,45","95,78","685,36","1,37","500,63"
"2000","250485","Bell-lloc d'Urgell","Pla d'Urgell","2.119","0,00","0,00","0,18","26,02","30,31","9,55","2,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","11,45","79,89","8,80","37,70","0,00","0,00","0,00","828,39","828,39","91,20","908,28","1,17","428,64"
"2000","430234","Bellmunt del Priorat","Priorat","303","0,00","0,00","0,00","0,83","5,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","6,44","5,67","21,27","0,00","0,00","0,00","107,29","107,29","94,33","113,74","1,03","375,36"
"2000","250498","Bellmunt d'Urgell","Noguera","233","0,00","0,00","0,00","1,40","3,20","0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,22","5,27","3,62","22,61","0,00","0,00","0,00","140,11","140,11","96,38","145,38","1,71","623,94"
"2000","80214","Bellprat","Anoia","87","0,00","0,00","0,00","2,00","2,00","0,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,70","9,95","54,07","0,00","0,00","0,00","42,57","42,57","90,05","47,27","1,49","543,38"
"2000","250501","Bellpuig","Urgell","3.927","0,00","0,00","0,00","78,49","59,80","14,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,18","0,00","152,53","10,64","38,84","0,00","0,00","0,00","1.281,60","1.281,60","89,36","1.434,13","1,00","365,20"
"2000","430249","Bellvei","Baix Penedès","1.241","0,00","0,00","12,47","3,32","21,40","9,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","46,37","3,59","37,36","0,00","0,00","0,00","1.246,56","1.246,56","96,41","1.292,93","2,85","1.041,84"
"2000","250518","Bellver de Cerdanya","Cerdanya","1.483","0,00","0,00","0,00","36,98","38,85","0,00","6,49","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,07","6,21","88,72","8,35","59,82","0,00","0,00","0,00","973,90","973,90","91,65","1.062,62","1,96","716,53"
"2000","250523","Bellvís","Pla d'Urgell","2.161","0,00","0,00","0,00","15,96","33,96","7,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","57,97","6,82","26,83","0,00","0,00","0,00","791,61","791,61","93,18","849,58","1,08","393,14"
"2000","250539","Benavent de Segrià","Segrià","786","0,00","0,00","0,00","5,76","11,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","17,60","6,06","22,39","0,00","0,00","0,00","272,86","272,86","93,94","290,46","1,01","369,55"
"2000","430252","Benifallet","Baix Ebre","896","0,00","0,00","0,00","5,10","9,50","0,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","14,71","3,77","16,42","0,00","0,00","0,00","375,77","375,77","96,23","390,48","1,19","435,81"
"2000","430265","Benissanet","Ribera d'Ebre","1.020","0,00","0,00","0,00","1,42","15,16","1,37","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","18,00","4,75","17,65","0,00","0,00","0,00","361,18","361,18","95,25","379,18","1,02","371,74"
"2000","80229","Berga","Berguedà","14.207","0,00","0,00","3,33","276,50","159,38","64,76","133,64","0,00","0,00","0,00","0,00","0,00","0,00","0,94","0,67","115,07","754,28","9,79","53,09","0,00","0,00","0,00","6.954,04","6.954,04","90,21","7.708,32","1,49","542,57"
"2000","170195","Besalú","Garrotxa","2.031","0,00","0,00","0,00","46,20","33,24","6,02","40,68","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","126,24","10,93","62,15","0,00","0,00","0,00","1.028,32","1.028,32","89,07","1.154,55","1,56","568,46"
"2000","170209","Bescanó","Gironès","2.970","0,00","0,00","0,00","52,12","47,50","12,62","31,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,14","0,00","143,80","11,41","48,42","0,00","0,00","0,00","1.116,20","1.116,20","88,59","1.260,00","1,16","424,24"
"2000","170216","Beuda","Garrotxa","120","0,00","0,00","0,00","3,56","2,11","0,10","9,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","14,81","20,24","123,38","0,00","0,00","0,00","58,35","58,35","79,76","73,16","1,67","609,63"
"2000","80235","Bigues i Riells","Vallès Oriental","3.969","0,00","0,00","238,57","113,85","132,94","26,79","242,14","0,00","0,00","0,00","0,00","0,00","0,00","0,52","0,19","378,52","1.133,52","27,80","285,59","0,00","0,00","0,00","2.944,24","2.944,24","72,20","4.077,76","2,81","1.027,40"
"2000","250557","Biosca","Segarra","265","0,00","0,00","0,00","3,43","3,29","1,48","1,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,33","9,68","6,75","36,52","0,00","0,00","0,00","133,59","133,59","93,25","143,27","1,48","540,64"
"2000","430271","Bisbal de Falset, la","Priorat","245","0,00","0,00","0,00","1,51","2,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","3,72","4,11","15,19","0,00","0,00","0,00","86,75","86,75","95,89","90,48","1,01","369,29"
"2000","430287","Bisbal del Penedès, la","Baix Penedès","1.628","0,00","0,00","0,00","0,00","25,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","0,00","25,08","1,51","15,40","0,00","0,00","0,00","1.635,29","1.635,29","98,49","1.660,37","2,79","1.019,88"
"2000","170221","Bisbal d'Empordà, la","Baix Empordà","8.007","0,00","0,00","0,00","74,60","84,20","23,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,38","0,00","182,75","4,23","22,82","0,00","0,00","0,00","4.142,14","4.142,14","95,77","4.324,89","1,48","540,14"
"2000","172348","Biure","Alt Empordà","223","0,00","0,00","0,00","3,67","5,60","0,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","10,15","11,23","45,52","0,00","0,00","0,00","80,27","80,27","88,77","90,42","1,11","405,47"
"2000","430290","Blancafort","Conca de Barberà","395","0,00","0,00","0,00","4,76","28,93","1,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","35,40","18,64","89,62","0,00","0,00","0,00","154,54","154,54","81,36","189,94","1,32","480,86"
"2000","170237","Blanes","Selva","27.713","0,00","576,00","0,00","337,57","357,78","37,12","450,00","0,00","0,00","0,00","0,00","0,00","0,00","1,56","1,31","0,00","1.761,34","7,37","63,56","0,00","0,00","0,00","22.148,52","22.148,52","92,63","23.909,86","2,36","862,77"
"2000","170293","Boadella i les Escaules","Alt Empordà","220","0,00","0,00","0,00","2,91","12,80","0,11","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","15,83","14,94","71,96","0,00","0,00","0,00","90,15","90,15","85,06","105,98","1,32","481,73"
"2000","170242","Bolvir","Cerdanya","245","0,00","0,00","0,00","5,31","5,55","0,00","1,07","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,01","1,03","12,99","5,91","53,02","0,00","0,00","0,00","206,85","206,85","94,09","219,84","2,46","897,30"
"2000","430304","Bonastre","Baix Penedès","303","0,00","0,00","0,00","7,46","6,30","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","14,46","4,54","47,74","0,00","0,00","0,00","304,36","304,36","95,46","318,82","2,88","1.052,22"
"2000","250576","Bòrdes, Es","Val d'Aran","220","0,00","0,00","0,00","0,00","1,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","1,61","0,81","7,32","0,00","0,00","0,00","196,66","196,66","99,19","198,27","2,47","901,25"
"2000","170255","Bordils","Gironès","1.309","0,00","0,00","0,00","14,07","15,08","3,96","35,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","68,39","12,18","52,25","0,00","0,00","0,00","493,32","493,32","87,82","561,71","1,18","429,12"
"2000","250582","Borges Blanques, les","Garrigues","5.190","0,00","0,00","0,08","65,89","66,47","17,97","7,82","0,00","0,00","0,00","0,00","0,00","0,00","0,82","0,25","1,13","160,44","6,91","30,91","0,00","0,00","0,00","2.162,30","2.162,30","93,09","2.322,74","1,23","447,54"
"2000","430311","Borges del Camp, les","Baix Camp","1.471","0,00","160,30","0,00","21,39","20,28","9,17","83,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,07","0,00","294,51","38,53","200,21","0,00","0,00","0,00","469,89","469,89","61,47","764,40","1,42","519,65"
"2000","170268","Borrassà","Alt Empordà","503","0,00","0,00","0,00","1,92","5,60","1,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","9,29","4,15","18,48","0,00","0,00","0,00","214,80","214,80","95,85","224,09","1,22","445,51"
"2000","80240","Borredà","Berguedà","471","0,00","0,00","0,11","15,37","21,63","2,48","4,43","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,02","3,81","47,89","17,20","101,68","0,00","0,00","0,00","230,54","230,54","82,80","278,44","1,62","591,16"
"2000","250595","Bossòst","Val d'Aran","822","0,00","0,00","0,00","0,00","21,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","21,84","2,89","26,57","0,00","0,00","0,00","734,81","734,81","97,11","756,65","2,52","920,50"
"2000","430326","Bot","Terra Alta","858","0,00","0,00","0,00","4,47","9,92","0,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","14,75","4,63","17,19","0,00","0,00","0,00","303,82","303,82","95,37","318,57","1,02","371,29"
"2000","430332","Botarell","Baix Camp","510","0,00","62,80","0,00","19,28","11,23","8,29","13,56","0,00","0,00","0,00","0,00","0,00","0,00","3,94","0,02","67,84","186,96","49,26","366,60","0,00","0,00","0,00","192,55","192,55","50,74","379,51","2,04","744,15"
"2000","250560","Bovera","Garrigues","426","0,00","0,00","0,01","2,93","4,21","0,92","1,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,09","9,22","5,51","21,65","0,00","0,00","0,00","158,29","158,29","94,49","167,51","1,08","393,22"
"2000","430347","Bràfim","Alt Camp","569","0,00","0,00","0,00","9,89","11,00","2,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","23,49","7,97","41,28","0,00","0,00","0,00","271,36","271,36","92,03","294,85","1,42","518,18"
"2000","170274","Breda","Selva","3.243","0,00","0,00","0,00","3,47","63,60","11,16","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,15","0,00","78,38","5,49","24,17","0,00","0,00","0,00","1.349,21","1.349,21","94,51","1.427,59","1,21","440,21"
"2000","80253","Bruc, el","Anoia","876","0,00","0,00","0,00","40,00","24,80","2,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","67,34","13,58","76,87","0,00","0,00","0,00","428,63","428,63","86,42","495,97","1,55","566,18"
"2000","80266","Brull, el","Osona","196","0,00","0,00","0,30","0,09","17,04","0,22","4,48","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","1,92","24,06","19,04","122,74","0,00","0,00","0,00","102,30","102,30","80,96","126,36","1,77","644,70"
"2000","170280","Brunyola","Selva","376","0,00","0,00","0,00","2,49","3,60","1,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","7,13","2,82","18,96","0,00","0,00","0,00","245,26","245,26","97,18","252,39","1,84","671,24"
"2000","430350","Cabacés","Priorat","340","0,00","0,00","0,00","3,11","2,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","6,03","4,77","17,72","0,00","0,00","0,00","120,39","120,39","95,23","126,42","1,02","371,82"
"2000","250609","Cabanabona","Noguera","101","0,00","0,00","0,00","2,23","1,60","1,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","5,20","16,83","51,51","0,00","0,00","0,00","25,72","25,72","83,17","30,92","0,84","306,17"
"2000","170314","Cabanelles","Alt Empordà","227","0,00","0,00","0,00","2,87","11,10","1,16","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","15,14","9,02","66,70","0,00","0,00","0,00","152,71","152,71","90,98","167,85","2,03","739,43"
"2000","170307","Cabanes","Alt Empordà","770","0,00","0,00","0,00","2,72","8,00","1,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","11,98","4,45","15,55","0,00","0,00","0,00","257,25","257,25","95,55","269,23","0,96","349,64"
"2000","80272","Cabanyes, les","Alt Penedès","468","0,00","0,00","1,11","4,51","15,19","2,27","2,72","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,02","14,41","40,24","15,31","85,99","0,00","0,00","0,00","222,67","222,67","84,69","262,91","1,54","561,78"
"2000","250616","Cabó","Alt Urgell","127","0,00","0,00","0,00","2,75","2,40","0,74","1,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","7,45","16,39","58,67","0,00","0,00","0,00","38,01","38,01","83,61","45,47","0,98","358,00"
"2000","430363","Cabra del Camp","Alt Camp","483","0,00","0,00","0,00","8,40","12,00","2,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","22,67","5,04","46,94","0,00","0,00","0,00","427,00","427,00","94,96","449,67","2,55","931,00"
"2000","80288","Cabrera d'Anoia","Anoia","341","0,00","0,00","0,00","5,20","16,00","1,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","23,02","6,99","67,50","0,00","0,00","0,00","306,14","306,14","93,01","329,16","2,64","965,27"
"2000","80291","Cabrera de Mar","Maresme","3.417","0,00","0,00","0,00","66,28","53,72","10,62","114,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,16","0,00","245,76","9,29","71,92","0,00","0,00","0,00","2.398,49","2.398,49","90,71","2.644,25","2,12","773,85"
"2000","80305","Cabrils","Maresme","3.756","0,00","0,00","0,00","69,19","96,41","14,16","165,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,18","0,00","345,70","9,09","92,04","0,00","0,00","0,00","3.457,59","3.457,59","90,91","3.803,29","2,77","1.012,59"
"2000","170329","Cadaqués","Alt Empordà","1.852","0,00","0,00","0,00","4,70","49,60","1,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","0,00","55,44","2,07","29,93","0,00","0,00","0,00","2.625,18","2.625,18","97,93","2.680,62","3,97","1.447,42"
"2000","80312","Calaf","Anoia","3.148","0,00","0,00","0,00","80,10","32,45","10,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,15","0,00","122,70","9,43","38,98","0,00","0,00","0,00","1.178,32","1.178,32","90,57","1.301,02","1,13","413,28"
"2000","430379","Calafell","Baix Penedès","9.772","0,00","0,00","0,00","57,77","80,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,64","0,46","0,00","138,87","0,72","14,21","0,00","0,00","0,00","19.239,58","19.239,58","99,28","19.378,45","5,43","1.983,06"
"2000","80348","Calders","Bages","647","0,00","0,00","0,00","7,60","13,70","0,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","22,18","3,82","34,28","0,00","0,00","0,00","558,30","558,30","96,18","580,48","2,46","897,19"
"2000","170335","Caldes de Malavella","Selva","3.598","0,00","129,70","0,00","90,49","75,40","20,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,17","0,00","316,69","11,15","88,02","0,00","0,00","0,00","2.524,06","2.524,06","88,85","2.840,75","2,16","789,54"
"2000","80333","Caldes de Montbui","Vallès Oriental","12.788","0,00","185,00","23,16","185,73","192,87","57,08","116,32","0,00","0,00","0,00","0,00","0,00","0,00","1,49","0,60","266,44","1.028,69","14,75","80,44","0,00","0,00","0,00","5.945,50","5.945,50","85,25","6.974,19","1,49","545,37"
"2000","80327","Caldes d'Estrac","Maresme","1.751","0,00","0,00","0,00","35,61","41,05","7,66","83,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","0,00","167,71","8,80","95,78","0,00","0,00","0,00","1.737,71","1.737,71","91,20","1.905,42","2,98","1.088,19"
"2000","80351","Calella","Maresme","11.687","0,00","236,40","35,00","789,20","514,55","829,66","1.227,90","0,00","0,00","0,00","0,00","0,00","0,00","5,00","0,55","3.194,04","6.832,30","39,25","584,61","0,00","0,00","0,00","10.573,61","10.573,61","60,75","17.405,91","4,08","1.489,34"
"2000","80370","Calldetenes","Osona","1.802","0,00","0,00","2,72","0,79","32,16","2,00","16,77","0,00","0,00","0,00","0,00","0,00","0,00","0,09","0,09","17,61","72,23","6,98","40,08","0,00","0,00","0,00","961,94","961,94","93,02","1.034,18","1,57","573,90"
"2000","80386","Callús","Bages","1.345","0,00","0,00","0,00","23,85","18,70","3,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","45,91","8,49","34,14","0,00","0,00","0,00","494,80","494,80","91,51","540,71","1,10","402,02"
"2000","170340","Calonge","Baix Empordà","5.832","0,00","0,00","584,88","213,90","200,82","33,49","221,27","0,00","0,00","0,00","0,00","0,00","0,00","0,62","0,28","408,26","1.663,52","16,26","285,24","0,00","0,00","0,00","8.566,81","8.566,81","83,74","10.230,33","4,81","1.754,17"
"2000","80364","Calonge de Segarra","Anoia","185","0,00","0,00","0,00","14,45","12,00","1,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","27,66","23,40","149,51","0,00","0,00","0,00","90,52","90,52","76,60","118,18","1,75","638,81"
"2000","250621","Camarasa","Noguera","897","0,00","0,00","0,00","9,87","29,80","2,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,04","0,83","43,16","7,22","48,11","0,00","0,00","0,00","554,47","554,47","92,78","597,63","1,83","666,25"
"2000","439039","Camarles","Baix Ebre","2.953","0,00","0,00","0,00","21,64","20,73","1,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,14","0,00","44,10","3,87","14,93","0,00","0,00","0,00","1.094,36","1.094,36","96,13","1.138,46","1,06","385,53"
"2000","430385","Cambrils","Baix Camp","17.536","0,00","564,40","0,00","202,10","287,72","21,39","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,68","0,83","55,96","1.133,08","5,84","64,61","0,00","0,00","0,00","18.265,00","18.265,00","94,16","19.398,08","3,03","1.106,19"
"2000","170353","Camós","Pla de l'Estany","621","0,00","0,00","0,00","11,81","6,60","2,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","20,47","8,81","32,96","0,00","0,00","0,00","211,85","211,85","91,19","232,32","1,02","374,10"
"2000","170366","Campdevànol","Ripollès","3.347","0,00","0,00","0,00","52,32","53,20","11,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,16","0,00","116,89","8,45","34,92","0,00","0,00","0,00","1.267,00","1.267,00","91,55","1.383,89","1,13","413,47"
"2000","170372","Campelles","Ripollès","127","0,00","0,00","0,00","1,30","3,40","0,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","5,02","4,78","39,50","0,00","0,00","0,00","100,00","100,00","95,22","105,02","2,27","826,90"
