concepte,any,municipi,renda familiar disponible bruta,renda familiar disponible bruta,renda familiar disponible bruta
indicador,,,per habitant (índex Catalunya=100),per habitant (€),valor (milers €)
3966,2017.0,"Ampolla, l'",76.0,13272.0,43532.0
3967,2017.0,Amposta,72.1,12600.0,261984.0
3968,2017.0,Anglesola,82.2,14357.0,18938.0
3969,2017.0,Anglès,85.5,14936.0,80959.0
3970,2017.0,Arbeca,75.7,13223.0,29146.0
3971,2017.0,"Arboç, l'",74.7,13059.0,71460.0
3972,2017.0,Arbúcies,80.6,14077.0,89788.0
3973,2017.0,Arenys de Mar,97.6,17048.0,260045.0
3974,2017.0,Arenys de Munt,100.5,17564.0,152299.0
3975,2017.0,Argentona,103.5,18082.0,218039.0
3976,2017.0,"Armentera, l'",87.0,15202.0,13990.0
3977,2017.0,Artesa de Lleida,85.5,14946.0,22484.0
3978,2017.0,Artesa de Segre,79.4,13878.0,47683.0
3979,2017.0,Artés,95.5,16692.0,92911.0
3980,2017.0,Ascó,90.1,15743.0,26144.0
3981,2017.0,Avinyonet de Puigventós,94.5,16504.0,25518.0
3982,2017.0,Avinyonet del Penedès,71.0,12398.0,20508.0
3983,2017.0,Avinyó,93.9,16399.0,36487.0
3984,2017.0,Avià,96.9,16926.0,37972.0
3985,2017.0,Badalona,93.7,16369.0,3520295.0
3986,2017.0,Badia del Vallès,72.0,12579.0,168674.0
3987,2017.0,Bagà,100.0,17480.0,37489.0
3988,2017.0,Balaguer,76.1,13291.0,220021.0
3989,2017.0,Balenyà,91.9,16060.0,59136.0
3990,2017.0,Balsareny,95.9,16751.0,53495.0
3991,2017.0,Banyeres del Penedès,88.6,15471.0,48123.0
3992,2017.0,Banyoles,93.2,16289.0,315953.0
3993,2017.0,Barberà del Vallès,97.8,17091.0,560085.0
3994,2017.0,Barcelona,122.3,21371.0,34356010.0
3995,2017.0,Batea,74.2,12956.0,24637.0
3996,2017.0,Begues,124.7,21783.0,148992.0
3997,2017.0,Begur,91.8,16047.0,62097.0
3998,2017.0,Bell-lloc d'Urgell,94.9,16574.0,38433.0
3999,2017.0,Bellcaire d'Urgell,87.9,15365.0,18893.0
4000,2017.0,Bellpuig,79.2,13831.0,69101.0
4001,2017.0,Bellvei,72.6,12690.0,27685.0
4002,2017.0,Bellver de Cerdanya,93.3,16294.0,32149.0
4003,2017.0,Bellvís,78.8,13771.0,31463.0
4004,2017.0,Benavent de Segrià,99.1,17310.0,24724.0
4005,2017.0,Benissanet,72.5,12670.0,14473.0
4006,2017.0,Berga,95.7,16717.0,269372.0
4007,2017.0,Besalú,100.6,17572.0,42343.0
4008,2017.0,Bescanó,101.1,17657.0,85031.0
4009,2017.0,Bigues i Riells del Fai,105.6,18443.0,165107.0
4010,2017.0,"Bisbal d'Empordà, la",78.8,13760.0,146428.0
4011,2017.0,"Bisbal del Penedès, la",76.5,13371.0,46083.0
4012,2017.0,Blanes,81.6,14250.0,545028.0
4013,2017.0,Bordils,104.8,18305.0,30314.0
4014,2017.0,"Borges Blanques, les",82.1,14339.0,86388.0
4015,2017.0,"Borges del Camp, les",86.2,15054.0,31507.0
4016,2017.0,Bossòst,94.2,16453.0,18114.0
4017,2017.0,Botarell,96.3,16830.0,18188.0
4018,2017.0,Breda,86.0,15027.0,55345.0
4019,2017.0,"Bruc, el",114.0,19918.0,40014.0
4020,2017.0,Bàscara,87.6,15309.0,14857.0
4021,2017.0,"Cabanyes, les",101.0,17638.0,16791.0
4022,2017.0,Cabra del Camp,72.6,12693.0,14443.0
4023,2017.0,Cabrera d'Anoia,82.8,14472.0,19841.0
4024,2017.0,Cabrera de Mar,134.9,23569.0,107713.0
4025,2017.0,Cabrils,139.9,24446.0,176719.0
4026,2017.0,Cadaqués,78.2,13656.0,36954.0
4027,2017.0,Calaf,91.9,16060.0,56443.0
4028,2017.0,Calafell,79.1,13825.0,346420.0
4029,2017.0,Calders,106.7,18649.0,17666.0
4030,2017.0,Caldes d'Estrac,105.0,18353.0,51477.0
4031,2017.0,Caldes de Malavella,93.3,16301.0,118975.0
4032,2017.0,Caldes de Montbui,102.0,17825.0,307747.0
4033,2017.0,Calella,84.0,14683.0,269696.0
4034,2017.0,Calldetenes,96.7,16902.0,41306.0
4035,2017.0,Callús,90.5,15809.0,32603.0
4036,2017.0,Calonge i Sant Antoni,81.5,14243.0,152034.0
4037,2017.0,Camarles,72.4,12653.0,41087.0
4038,2017.0,Cambrils,89.0,15549.0,518025.0
4039,2017.0,Campdevànol,103.0,17989.0,57715.0
4040,2017.0,Camprodon,98.3,17182.0,38263.0
4041,2017.0,Canet de Mar,95.9,16750.0,239833.0
4042,2017.0,"Canonja, la",79.9,13966.0,81499.0
4043,2017.0,Canovelles,80.4,14055.0,227427.0
4044,2017.0,Canyelles,101.5,17728.0,77369.0
4045,2017.0,Capellades,92.0,16073.0,83927.0
4046,2017.0,Cardedeu,99.9,17453.0,316454.0
4047,2017.0,Cardona,96.6,16869.0,78409.0
4048,2017.0,Casserres,96.8,16912.0,26387.0
4049,2017.0,Cassà de la Selva,93.2,16284.0,163592.0
4050,2017.0,"Castell d'Aro, Platja d'Aro i s'Agaró",75.8,13243.0,137954.0
4051,2017.0,Castellar del Vallès,102.8,17964.0,428419.0
4052,2017.0,Castellbell i el Vilar,89.3,15608.0,55817.0
4053,2017.0,Castellbisbal,99.5,17378.0,213479.0
4054,2017.0,Castelldefels,127.3,22243.0,1459756.0
4055,2017.0,Castellet i la Gornal,88.6,15480.0,34531.0
4056,2017.0,Castellgalí,91.8,16040.0,32349.0
4057,2017.0,Castellnou de Bages,105.3,18400.0,23906.0
4058,2017.0,Castellterçol,93.2,16284.0,38742.0
4059,2017.0,Castellvell del Camp,109.6,19152.0,55087.0
4060,2017.0,Castellví de Rosanes,106.7,18636.0,34114.0
4061,2017.0,Castellví de la Marca,89.4,15614.0,24008.0
4062,2017.0,Castelló d'Empúries,69.4,12127.0,127875.0
4063,2017.0,"Catllar, el",106.4,18586.0,80050.0
4064,2017.0,"Cellera de Ter, la",94.1,16436.0,32257.0
4065,2017.0,Celrà,87.3,15253.0,80123.0
4066,2017.0,Centelles,97.8,17093.0,125411.0
4067,2017.0,Cercs,93.1,16261.0,18796.0
4068,2017.0,Cerdanyola del Vallès,107.7,18812.0,1083420.0
4069,2017.0,Cervelló,110.6,19328.0,171385.0
4070,2017.0,Cervera,77.1,13469.0,119878.0
4071,2017.0,Cervià de Ter,99.3,17352.0,15841.0
4072,2017.0,Collbató,125.7,21958.0,96398.0
4073,2017.0,Constantí,68.7,12003.0,78241.0
4074,2017.0,Corbera d'Ebre,76.9,13428.0,13871.0
4075,2017.0,Corbera de Llobregat,106.4,18585.0,268058.0
4076,2017.0,Corbins,81.2,14188.0,19791.0
4077,2017.0,Cornellà de Llobregat,93.8,16380.0,1411789.0
4078,2017.0,Cornellà del Terri,95.0,16593.0,37968.0
4079,2017.0,Corçà,94.2,16450.0,20213.0
4080,2017.0,Creixell,80.3,14031.0,49151.0
4081,2017.0,"Cruïlles, Monells i Sant Sadurní de l'Heura",122.4,21392.0,27042.0
4082,2017.0,Cubelles,99.2,17329.0,253311.0
4083,2017.0,Cunit,77.2,13496.0,163692.0
4084,2017.0,Cànoves i Samalús,100.5,17559.0,51649.0
4085,2017.0,Deltebre,70.9,12395.0,141410.0
4086,2017.0,Dosrius,102.2,17858.0,92374.0
4087,2017.0,"Escala, l'",92.3,16125.0,163841.0
4088,2017.0,Esparreguera,96.8,16908.0,368407.0
4089,2017.0,"Espluga de Francolí, l'",89.5,15634.0,58516.0
4090,2017.0,Esplugues de Llobregat,115.1,20116.0,920286.0
4091,2017.0,"Esquirol, l'",102.3,17878.0,38024.0
4092,2017.0,Falset,85.8,14993.0,41876.0
4093,2017.0,Figaró-Montmany,81.3,14196.0,15469.0
4094,2017.0,Figueres,75.9,13260.0,597421.0
4095,2017.0,Flaçà,93.5,16340.0,16990.0
4096,2017.0,Flix,98.0,17120.0,59969.0
4097,2017.0,Fogars de la Selva,92.1,16091.0,23116.0
4098,2017.0,Folgueroles,105.8,18489.0,41811.0
4099,2017.0,Fonollosa,103.4,18063.0,25517.0
4100,2017.0,Font-rubí,88.1,15384.0,20774.0
4101,2017.0,Fontcoberta,97.0,16948.0,24901.0
4102,2017.0,Forallac,102.9,17973.0,30242.0
4103,2017.0,Fornells de la Selva,112.8,19702.0,50584.0
4104,2017.0,"Franqueses del Vallès, les",91.7,16028.0,314390.0
4105,2017.0,"Fuliola, la",74.9,13078.0,15963.0
4106,2017.0,Gandesa,79.6,13910.0,41510.0
4107,2017.0,"Garriga, la",106.1,18532.0,297542.0
4108,2017.0,Gavà,102.6,17923.0,828821.0
4109,2017.0,Gelida,94.3,16479.0,120376.0
4110,2017.0,Gimenells i el Pla de la Font,76.0,13271.0,14428.0
4111,2017.0,Girona,101.0,17641.0,1715224.0
4112,2017.0,Gironella,96.6,16881.0,81162.0
4113,2017.0,Golmés,81.8,14297.0,26725.0
4114,2017.0,"Granada, la",92.9,16237.0,34296.0
4115,2017.0,Granollers,97.7,17076.0,1035679.0
4116,2017.0,Gualba,99.7,17424.0,25221.0
4117,2017.0,Guissona,84.0,14670.0,101321.0
4118,2017.0,Gurb,123.9,21643.0,56389.0
4119,2017.0,Horta de Sant Joan,75.2,13138.0,15090.0
4120,2017.0,"Hospitalet de Llobregat, l'",87.9,15365.0,3950898.0
4121,2017.0,"Hostalets de Pierola, els",85.0,14857.0,43347.0
4122,2017.0,Hostalric,89.9,15698.0,63791.0
4123,2017.0,Igualada,93.5,16334.0,644460.0
4124,2017.0,Isona i Conca Dellà,87.7,15329.0,15533.0
4125,2017.0,Ivars d'Urgell,83.3,14559.0,22885.0
4126,2017.0,"Jonquera, la",73.8,12887.0,40181.0
4127,2017.0,Juneda,79.3,13852.0,47205.0
4128,2017.0,Linyola,77.4,13527.0,35968.0
4129,2017.0,"Llagosta, la",87.4,15270.0,203306.0
4130,2017.0,Llagostera,85.9,15009.0,121020.0
4131,2017.0,Llançà,86.9,15186.0,71605.0
4132,2017.0,Lleida,92.9,16234.0,2192636.0
4133,2017.0,Llers,102.5,17905.0,21404.0
4134,2017.0,Llinars del Vallès,95.6,16700.0,163046.0
4135,2017.0,Lliçà d'Amunt,102.0,17817.0,266825.0
4136,2017.0,Lliçà de Vall,115.1,20105.0,128939.0
4137,2017.0,Llorenç del Penedès,86.9,15187.0,34993.0
4138,2017.0,Lloret de Mar,66.6,11640.0,425825.0
4139,2017.0,Llívia,83.2,14531.0,20626.0
4140,2017.0,Malgrat de Mar,86.1,15038.0,273052.0
4141,2017.0,Manlleu,86.3,15071.0,299536.0
4142,2017.0,Manresa,93.0,16256.0,1219555.0
4143,2017.0,Martorell,89.1,15575.0,428940.0
4144,2017.0,Martorelles,100.6,17585.0,83586.0
4145,2017.0,Masdenverge,72.4,12649.0,13624.0
4146,2017.0,"Masies de Voltregà, les",99.0,17292.0,53551.0
4147,2017.0,"Masnou, el",113.4,19818.0,456150.0
4148,2017.0,Masquefa,89.6,15649.0,134321.0
4149,2017.0,Matadepera,159.8,27915.0,257264.0
4150,2017.0,Mataró,87.8,15338.0,1916492.0
4151,2017.0,Maçanet de la Selva,80.5,14072.0,95299.0
4152,2017.0,Mediona,81.6,14255.0,32523.0
4153,2017.0,Miralcamp,75.2,13140.0,17880.0
4154,2017.0,Moià,89.5,15636.0,95134.0
4155,2017.0,Molins de Rei,111.0,19390.0,492153.0
4156,2017.0,Mollerussa,81.6,14265.0,210339.0
4157,2017.0,Mollet del Vallès,92.3,16123.0,821858.0
4158,2017.0,Monistrol de Montserrat,93.6,16352.0,47724.0
4159,2017.0,Mont-ras,105.7,18459.0,31016.0
4160,2017.0,Mont-roig del Camp,77.8,13593.0,160075.0
4161,2017.0,Montblanc,93.3,16302.0,119549.0
4162,2017.0,Montbrió del Camp,81.5,14237.0,40357.0
4163,2017.0,Montcada i Reixac,91.2,15930.0,561473.0
4164,2017.0,Montesquiu,89.2,15587.0,14858.0
4165,2017.0,Montferrer i Castellbò,72.9,12745.0,13769.0
4166,2017.0,Montgat,109.6,19157.0,222868.0
4167,2017.0,"Montmell, el",71.1,12417.0,17566.0
4168,2017.0,Montmeló,94.5,16512.0,144301.0
4169,2017.0,Montornès del Vallès,89.6,15662.0,253741.0
4170,2017.0,"Morell, el",86.6,15125.0,55174.0
4171,2017.0,Móra d'Ebre,84.9,14833.0,82501.0
4172,2017.0,Móra la Nova,79.6,13908.0,42164.0
4173,2017.0,Naut Aran,86.8,15172.0,26750.0
4174,2017.0,Navarcles,96.3,16831.0,99379.0
4175,2017.0,Navata,100.9,17622.0,22527.0
4176,2017.0,Navàs,95.1,16612.0,99133.0
4177,2017.0,Olesa de Bonesvalls,98.2,17163.0,30090.0
4178,2017.0,Olesa de Montserrat,93.9,16404.0,385075.0
4179,2017.0,Oliana,90.1,15743.0,28370.0
4180,2017.0,Olivella,98.7,17248.0,62670.0
4181,2017.0,Olost,96.2,16814.0,19826.0
4182,2017.0,Olot,94.3,16470.0,555169.0
4183,2017.0,Olèrdola,95.8,16741.0,59818.0
4184,2017.0,Os de Balaguer,76.7,13402.0,13388.0
4185,2017.0,Palafolls,86.3,15077.0,137144.0
4186,2017.0,Palafrugell,74.3,12977.0,290970.0
4187,2017.0,Palamós,87.0,15205.0,266568.0
4188,2017.0,"Palau d'Anglesola, el",85.6,14958.0,32699.0
4189,2017.0,Palau-saverdera,75.2,13139.0,18559.0
4190,2017.0,Palau-solità i Plegamans,102.7,17936.0,261789.0
4191,2017.0,"Pallaresos, els",98.7,17247.0,81012.0
4192,2017.0,Pallejà,108.5,18961.0,215360.0
4193,2017.0,"Palma de Cervelló, la",112.7,19694.0,58410.0
4194,2017.0,Pals,90.6,15825.0,38374.0
4195,2017.0,"Papiol, el",102.0,17819.0,72509.0
4196,2017.0,Parets del Vallès,98.9,17288.0,327552.0
4197,2017.0,Perafort,84.5,14755.0,18617.0
4198,2017.0,Peralada,107.1,18719.0,34040.0
4199,2017.0,"Perelló, el",65.8,11489.0,32744.0
4200,2017.0,Piera,84.9,14832.0,226764.0
4201,2017.0,Pineda de Mar,81.1,14162.0,370569.0
4202,2017.0,"Pinell de Brai, el",83.3,14557.0,14504.0
4203,2017.0,"Pla de Santa Maria, el",85.7,14967.0,34264.0
4204,2017.0,"Pla del Penedès, el",87.0,15205.0,18859.0
4205,2017.0,"Planes d'Hostoles, les",91.4,15973.0,25784.0
4206,2017.0,"Pobla de Claramunt, la",90.6,15828.0,34584.0
4207,2017.0,"Pobla de Lillet, la",105.1,18355.0,20118.0
4208,2017.0,"Pobla de Mafumet, la",65.9,11522.0,44727.0
4209,2017.0,"Pobla de Montornès, la",82.6,14426.0,40646.0
4210,2017.0,"Pobla de Segur, la",89.4,15622.0,45358.0
4211,2017.0,Polinyà,93.5,16333.0,136638.0
4212,2017.0,"Pont de Suert, el",89.5,15635.0,35269.0
4213,2017.0,"Pont de Vilomara i Rocafort, el",82.8,14470.0,54456.0
4214,2017.0,Ponts,85.6,14961.0,38624.0
4215,2017.0,Porqueres,96.4,16845.0,76961.0
4216,2017.0,"Port de la Selva, el",87.1,15212.0,14637.0
4217,2017.0,Portbou,93.9,16404.0,17481.0
4218,2017.0,"Prat de Llobregat, el",98.8,17268.0,1096431.0
4219,2017.0,Prats de Lluçanès,100.1,17492.0,43845.0
4220,2017.0,Premià de Dalt,120.1,20988.0,215232.0
4221,2017.0,Premià de Mar,102.6,17933.0,496803.0
4222,2017.0,"Preses, les",111.3,19440.0,33652.0
4223,2017.0,Puig-reig,97.7,17061.0,69591.0
4224,2017.0,Puigcerdà,76.0,13286.0,118200.0
4225,2017.0,Puigpelat,78.3,13675.0,15738.0
4226,2017.0,Puigverd de Lleida,82.2,14361.0,19123.0
4227,2017.0,Quart,105.7,18462.0,64946.0
4228,2017.0,Reus,86.7,15144.0,1574129.0
4229,2017.0,Riba-roja d'Ebre,90.3,15775.0,17350.0
4230,2017.0,Ribes de Freser,100.3,17525.0,30952.0
4231,2017.0,Riells i Viabrea,92.7,16195.0,63244.0
4232,2017.0,"Riera de Gaià, la",92.2,16105.0,27478.0
4233,2017.0,Ripoll,98.0,17128.0,181064.0
4234,2017.0,Ripollet,89.6,15654.0,595324.0
4235,2017.0,Riudarenes,97.6,17056.0,36364.0
4236,2017.0,Riudecanyes,88.1,15399.0,17293.0
4237,2017.0,Riudecols,95.3,16642.0,19685.0
4238,2017.0,Riudellots de la Selva,102.2,17863.0,35989.0
4239,2017.0,Riudoms,75.6,13214.0,86962.0
4240,2017.0,"Roca del Vallès, la",106.0,18528.0,195810.0
4241,2017.0,Roda de Berà,79.6,13907.0,89306.0
4242,2017.0,Roda de Ter,93.9,16413.0,99987.0
4243,2017.0,Roquetes,76.8,13414.0,106735.0
4244,2017.0,Roses,72.7,12705.0,238879.0
4245,2017.0,Rosselló,82.9,14475.0,44142.0
4246,2017.0,Rubí,90.6,15832.0,1200237.0
4247,2017.0,"Ràpita, la",70.7,12357.0,184152.0
4248,2017.0,Sabadell,98.5,17215.0,3620608.0
4249,2017.0,Sallent,99.2,17330.0,113608.0
4250,2017.0,Salou,73.9,12905.0,342787.0
4251,2017.0,Salt,68.4,11943.0,352287.0
4252,2017.0,Sant Adrià de Besòs,83.5,14597.0,530644.0
4253,2017.0,Sant Andreu de Llavaneres,114.0,19920.0,212743.0
4254,2017.0,Sant Andreu de la Barca,92.1,16099.0,436223.0
4255,2017.0,Sant Antoni de Vilamajor,106.1,18544.0,111848.0
4256,2017.0,Sant Boi de Llobregat,95.2,16641.0,1362173.0
4257,2017.0,Sant Cebrià de Vallalta,101.8,17783.0,58410.0
4258,2017.0,Sant Celoni,90.9,15883.0,279801.0
4259,2017.0,Sant Climent de Llobregat,102.7,17950.0,72511.0
4260,2017.0,Sant Cugat Sesgarrigues,97.6,17044.0,16711.0
4261,2017.0,Sant Cugat del Vallès,139.6,24391.0,2192052.0
4262,2017.0,Sant Esteve Sesrovires,105.8,18481.0,141790.0
4263,2017.0,Sant Esteve de Palautordera,107.3,18746.0,50433.0
4264,2017.0,Sant Feliu de Codines,92.1,16088.0,98066.0
4265,2017.0,Sant Feliu de Guíxols,83.4,14572.0,312119.0
4266,2017.0,Sant Feliu de Llobregat,109.6,19146.0,841972.0
4267,2017.0,Sant Feliu de Pallerols,95.3,16643.0,21932.0
4268,2017.0,Sant Fost de Campsentelles,107.9,18847.0,163329.0
4269,2017.0,Sant Fruitós de Bages,109.5,19139.0,162218.0
4270,2017.0,Sant Gregori,110.5,19310.0,69492.0
4271,2017.0,Sant Guim de Freixenet,85.2,14888.0,15137.0
4272,2017.0,Sant Hilari Sacalm,87.1,15224.0,83804.0
4273,2017.0,Sant Hipòlit de Voltregà,100.4,17540.0,60077.0
4274,2017.0,Sant Iscle de Vallalta,95.1,16615.0,21390.0
4275,2017.0,Sant Jaume d'Enveja,71.1,12426.0,43669.0
4276,2017.0,Sant Jaume dels Domenys,81.0,14160.0,36030.0
4277,2017.0,Sant Joan Despí,111.4,19456.0,655720.0
4278,2017.0,Sant Joan de Vilatorrada,93.1,16272.0,174335.0
4279,2017.0,Sant Joan de les Abadesses,104.6,18278.0,59068.0
4280,2017.0,Sant Joan les Fonts,101.4,17717.0,51277.0
4281,2017.0,Sant Julià de Ramis,103.5,18092.0,60978.0
4282,2017.0,Sant Julià de Vilatorta,116.1,20280.0,62132.0
4283,2017.0,Sant Julià del Llor i Bonmatí,100.3,17519.0,22416.0
4284,2017.0,Sant Just Desvern,145.6,25440.0,437739.0
4285,2017.0,Sant Llorenç Savall,92.0,16079.0,37952.0
4286,2017.0,Sant Llorenç d'Hortons,97.9,17108.0,43829.0
4287,2017.0,Sant Llorenç de Morunys,93.6,16356.0,15530.0
4288,2017.0,Sant Martí Sarroca,84.7,14803.0,47379.0
4289,2017.0,Sant Martí de Centelles,85.2,14884.0,16601.0
4290,2017.0,Sant Martí de Tous,96.8,16918.0,20333.0
4291,2017.0,Sant Pere Pescador,77.3,13506.0,26880.0
4292,2017.0,Sant Pere de Ribes,92.3,16126.0,482448.0
4293,2017.0,Sant Pere de Riudebitlles,93.7,16370.0,38156.0
4294,2017.0,Sant Pere de Torelló,98.6,17235.0,41377.0
4295,2017.0,Sant Pere de Vilamajor,102.1,17846.0,77248.0
4296,2017.0,Sant Pol de Mar,106.6,18623.0,94137.0
4297,2017.0,Sant Quintí de Mediona,79.8,13945.0,30198.0
4298,2017.0,Sant Quirze de Besora,86.7,15150.0,31450.0
4299,2017.0,Sant Quirze del Vallès,127.4,22256.0,441890.0
4300,2017.0,Sant Sadurní d'Anoia,100.0,17477.0,222911.0
4301,2017.0,Sant Salvador de Guardiola,94.5,16502.0,51474.0
4302,2017.0,Sant Vicenç de Castellet,84.4,14751.0,135763.0
4303,2017.0,Sant Vicenç de Montalt,126.3,22065.0,137721.0
4304,2017.0,Sant Vicenç de Torelló,106.0,18523.0,36741.0
4305,2017.0,Sant Vicenç dels Horts,91.7,16015.0,443874.0
4306,2017.0,Santa Bàrbara,69.7,12173.0,46555.0
4307,2017.0,Santa Coloma de Cervelló,105.9,18511.0,149281.0
4308,2017.0,Santa Coloma de Farners,88.2,15411.0,195567.0
4309,2017.0,Santa Coloma de Gramenet,80.9,14142.0,1658294.0
4310,2017.0,Santa Coloma de Queralt,92.7,16204.0,43614.0
4311,2017.0,Santa Cristina d'Aro,88.0,15374.0,78625.0
4312,2017.0,Santa Eugènia de Berga,96.4,16847.0,37355.0
4313,2017.0,Santa Eulàlia de Riuprimer,107.9,18847.0,24209.0
4314,2017.0,Santa Eulàlia de Ronçana,103.4,18062.0,128889.0
4315,2017.0,Santa Margarida de Montbui,68.5,11963.0,117454.0
4316,2017.0,Santa Margarida i els Monjos,91.7,16021.0,119524.0
4317,2017.0,Santa Maria d'Oló,100.5,17551.0,17898.0
4318,2017.0,Santa Maria de Palautordera,96.2,16813.0,155976.0
4319,2017.0,Santa Oliva,73.9,12918.0,42713.0
4320,2017.0,Santa Pau,109.1,19057.0,29199.0
4321,2017.0,Santa Perpètua de Mogoda,92.9,16236.0,415268.0
4322,2017.0,Santa Susanna,93.0,16252.0,54017.0
4323,2017.0,Santpedor,102.7,17937.0,133567.0
4324,2017.0,Sarral,79.8,13941.0,21602.0
4325,2017.0,Sarrià de Ter,99.1,17312.0,85869.0
4326,2017.0,"Secuita, la",92.4,16136.0,27273.0
4327,2017.0,"Selva del Camp, la",85.7,14979.0,84239.0
4328,2017.0,Sentmenat,98.4,17197.0,152472.0
4329,2017.0,Serinyà,91.0,15904.0,17593.0
4330,2017.0,Seròs,73.3,12813.0,23797.0
4331,2017.0,"Seu d'Urgell, la",79.0,13809.0,165695.0
4332,2017.0,Seva,105.6,18446.0,63135.0
4333,2017.0,Sils,87.6,15305.0,89606.0
4334,2017.0,Sitges,120.2,20994.0,593958.0
4335,2017.0,Solsona,81.5,14244.0,129205.0
4336,2017.0,Sort,92.7,16204.0,34554.0
4337,2017.0,Soses,80.8,14112.0,24124.0
4338,2017.0,Subirats,95.2,16628.0,49992.0
4339,2017.0,"Sénia, la",66.9,11681.0,66628.0
4340,2017.0,Súria,100.6,17573.0,102801.0
4341,2017.0,Taradell,103.5,18080.0,114023.0
4342,2017.0,Tarragona,92.3,16127.0,2131872.0
4343,2017.0,Teià,136.8,23895.0,149154.0
4344,2017.0,Terrassa,96.0,16770.0,3638443.0
4345,2017.0,Tiana,132.6,23160.0,198399.0
4346,2017.0,Tivissa,78.1,13639.0,22326.0
4347,2017.0,Tona,100.0,17469.0,140298.0
4348,2017.0,Tordera,78.9,13777.0,228336.0
4349,2017.0,Torelló,100.1,17493.0,243601.0
4350,2017.0,"Torre de Claramunt, la",89.1,15564.0,57806.0
4351,2017.0,Torredembarra,77.7,13570.0,215676.0
4352,2017.0,Torrefarrera,88.5,15455.0,70421.0
4353,2017.0,Torregrossa,73.4,12830.0,28279.0
4354,2017.0,Torrelavit,100.5,17567.0,24754.0
4355,2017.0,Torrelles de Foix,76.3,13334.0,30037.0
4356,2017.0,Torrelles de Llobregat,106.5,18609.0,109783.0
4357,2017.0,Torres de Segre,70.3,12287.0,27330.0
4358,2017.0,Torroella de Montgrí,79.2,13831.0,156836.0
4359,2017.0,Tortosa,82.3,14382.0,477543.0
4360,2017.0,Torà,92.6,16176.0,19619.0
4361,2017.0,Tossa de Mar,78.1,13640.0,74793.0
4362,2017.0,Tremp,88.0,15368.0,88890.0
4363,2017.0,Tàrrega,81.6,14254.0,236749.0
4364,2017.0,Térmens,78.8,13775.0,19225.0
4365,2017.0,Ullastrell,105.5,18429.0,37900.0
4366,2017.0,Ulldecona,66.5,11619.0,73692.0
4367,2017.0,Ullà,77.1,13472.0,15088.0
4368,2017.0,Vacarisses,96.0,16775.0,107217.0
4369,2017.0,"Vall d'en Bas, la",105.8,18479.0,54844.0
4370,2017.0,"Vall de Bianya, la",115.3,20139.0,25214.0
4371,2017.0,"Vall de Boí, la",87.1,15212.0,15600.0
4372,2017.0,Vallbona d'Anoia,94.6,16523.0,23240.0
4373,2017.0,Vallfogona de Balaguer,81.9,14308.0,26513.0
4374,2017.0,Vallgorguina,97.4,17021.0,47878.0
4375,2017.0,Vallirana,100.2,17515.0,257650.0
4376,2017.0,Vallmoll,92.4,16143.0,27812.0
4377,2017.0,Vallromanes,128.9,22528.0,56640.0
4378,2017.0,Valls,91.5,15987.0,386465.0
4379,2017.0,Vandellòs i l'Hospitalet de l'Infant,83.1,14513.0,92588.0
4380,2017.0,"Vendrell, el",83.4,14577.0,534895.0
4381,2017.0,Verges,94.0,16417.0,18960.0
4382,2017.0,Vic,100.6,17579.0,773525.0
4383,2017.0,Vidreres,86.5,15115.0,114658.0
4384,2017.0,Vielha e Mijaran,88.3,15419.0,83777.0
4385,2017.0,Vila-rodona,80.3,14024.0,17643.0
4386,2017.0,Vila-seca,76.9,13440.0,297002.0
4387,2017.0,Vilablareix,111.3,19443.0,51987.0
4388,2017.0,Viladecans,96.2,16808.0,1101683.0
4389,2017.0,Viladecavalls,106.5,18608.0,138036.0
4390,2017.0,Viladrau,104.5,18256.0,18629.0
4391,2017.0,Vilafant,91.4,15963.0,84962.0
4392,2017.0,Vilafranca del Penedès,92.7,16196.0,641835.0
4393,2017.0,Vilajuïga,89.6,15647.0,17063.0
4394,2017.0,Vilallonga del Camp,85.4,14916.0,34971.0
4395,2017.0,Vilamalla,87.4,15267.0,17155.0
4396,2017.0,Vilanova de Bellpuig,82.5,14413.0,16886.0
4397,2017.0,Vilanova de Segrià,82.1,14352.0,13300.0
4398,2017.0,Vilanova de la Barca,84.7,14806.0,15137.0
4399,2017.0,Vilanova del Camí,78.9,13780.0,170255.0
4400,2017.0,Vilanova del Vallès,119.1,20811.0,110207.0
4401,2017.0,Vilanova i la Geltrú,96.1,16797.0,1093948.0
4402,2017.0,Vilassar de Dalt,117.0,20439.0,181344.0
4403,2017.0,Vilassar de Mar,118.8,20756.0,424186.0
4404,2017.0,Vilobí d'Onyar,97.2,16980.0,53007.0
4405,2017.0,Vilobí del Penedès,97.0,16944.0,18561.0
4406,2017.0,Vinyols i els Arcs,88.7,15494.0,30419.0
4407,2017.0,Xerta,81.2,14194.0,16599.0
4408,2017.0,Òdena,89.3,15597.0,56362.0
4409,2018.0,Abrera,100.7,17824.0,219327.0
4410,2018.0,Agramunt,85.8,15184.0,81214.0
